Id,Age,Review_Title,Review,Pos_Feedback_Cnt,Division,Department,Product_Category
21571,53,Casual and cute!,Fits excellent!! tank top or bath top. swings nicely and not too tight on top. i ordered large and am a 38 d. sits excellent not long not short!,11,General,Tops,Knits
13162,35,Rompers aren't for me,"I ordered this after seeing the rave reviews. it is not for me. just like the culottes i ordered, this romper makes me feel like a grandma. i said i'd recommend to others bc of the other reviews but again, this was not for me. i also didn't like the back of the romper. no way i could even get away with a racerback bra b/c it's so low cut. the good though- it is super comfortable and is a nice heavy fabric. tts also. i'm a med 8/10 and the medium was correct in this.",0,General,Clothes,Clothes
6841,35,,This top is soft and comfortable without being some shapeless drag with too much fabric. i did size down as did the other woman in the store with me. i can see many more wears out of this top. wish it had been made in other colors or white would be beautiful!,0,General,Tops,Knits
9893,21,Lovely but way too small,"This clothe is lovely (albeit darker than it appears on the website), but i had to return. it runs way small?i usually comfortably where an l or xl in maeve (this brand), and could not even get this l on. would really only recommend for xs or s ladies (maybe m) who have the possibility of going larger. if you do purchase, completely size up 1-2 sizes.",16,General Petite,Clothes,Clothes
16088,60,So cute and warm!!,"This is a magnificent coat. my only issue is sleeves are way to long and had to have them shortened. this upped my price by 45.00. oh well, its still what i wanted!",0,General,Coats,Coats
7886,62,,I bought this clothe as a surprise for my daughter. she was very happy with it.,0,General,Clothes,Clothes
4956,71,Such a cute and versatile piece,I love this sweater coat;! it's so nice and fits well. would look magnificent with jeans or a skirt. the collar is adorable! have already worn it and received compliments! i love retailer :)!!,0,General,Tops,Sweaters
7864,51,Cute and comfy,"Just got this and i haven't taken it off all night.  i feels like lounge wear, but is so cute and works with heels or flats.  throw a necklace on, a nice scarf or a coat and clothe it up for going out.  it looks exactly like the picture and fits true to size.  i will get a lot of use out of this piece for spring and summer.  nothing is better than something that feels like pjs but looks so stylish!!",0,General,Bottoms,Trousers
6407,31,Pretty but tight in bust,The xxs petite fit magnificent except in bust and shoulder area. i'm a 32a and it was really tight.,19,General,Clothes,Clothes
13853,40,Magnificent pattern,"Love these. wearing them today with a longer tunic style denim shirt and cardigan and boots. nice subtle print. i think they run about 1 size small. i'm normally a size 0/25. the xs was a bit snug and the material stretched so you could see white around the seams where the print pulled. size s fits magnificent without any pulling and waistband comes up far enough. incidentally, i like them so much bought the same leggings in plain black elsewhere and the size s was the best fit in those too. love love",0,General,Bottoms,Trousers
11765,62,"Gorgeous clothe, but....","I ordered this clothe in a size 8, my normal size at retailer. it is a lovely clothe and so feminine, but it is incorrectly sized. i couldn't begin to button it. i reordered it in size 12 if that tells you anything. buyer beware. unless you are itsy bitsy, you need to size up. i will say that as pretty as the photos are, the clothe is even more lovely in person.",1,General,Clothes,Clothes
9523,33,Bubble gum pink,"This clothe is very flattering and tts. i bought this clothe for my brother's wedding at the end of june. i love that it is machine washable, which was the reason i chose this clothe instead of another. as another reviewer already mentioned, it is brighter than photographed.",1,General,Clothes,Clothes
12149,53,Nothing special,"It's so hard to tell exactly what this sweatshirt looks like from the online photos. it has a white and pale sky blue tie dye look all over with a sea foam green floral print. runs tts. the floral print isn't centered on the one i received, but for $11 i'll be keeping it.",0,Initmates,Intimate,Lounge
2266,63,Excellent sweater,"Love this sweater. bought this with the matching leggings. couldn't be more comfortable. cozy fabric. cute details. loving them both. please bring more of the same in different colors, patterns.",0,Initmates,Intimate,Sleep
8699,60,I love this top,"This is even nicer in person than it is online. i completely love it. i am 5' 5"" and 128 lbs. and ordered my usual size small. i probably could have worn an extra small, but don't feel like the small is too big. this could be my preferred purchase of the season.",0,General,Tops,Blouses
4623,44,Not for me...,"I ordered this and didn't even try it on when it came. the color was not as i expected...it had pinkish undertones and it just wasn't what i was looking for as far as color. also, the fabric is very thin not like the other two tunic clothees i have ordered recently from retailer (toscana tunic & sandscape swing clothe). it was also easy to see that this runs large. oh well, thought i might have one more fresh summer tunic clothe to throw on in a flash but i'm happy with the other two (i was finally a",2,General,Clothes,Clothes
22693,48,Huge like a circus tent,"Okay i'm short, so this tent clothe is seriously huge on me and not flattering. the fabric is so pretty, but this clothe must be for a tall girl. no shape at all!",1,General Petite,Clothes,Clothes
1459,34,Love it,"This shirt feels so nice, it's heavier weight and so soft.. i think it's lyocel... such a magnificent drape to the shirt that is so flattering. i am 5'8'' 128lbs and 34c/d and purchased a size 4. found this item to be true to size, if not slightly loose, but i love the flow of it. highly recommend, the green is classic and timeless, very versatile.",3,General,Tops,Blouses
21354,33,Love this top!,"I bought this in red in xs (5'5 115lbs). it's really cute and flirty, but not in a little girl way, which some ruffle tops can look. the material is nice. a little over priced, but isn't everything from retailer?! the red is a excellent red imo, it's got an orange-y undertone to it, looks so good with white jeans and black sandals. if you're inbetween sizes, i would size down but otherwise pretty true to size. i wear everything in xs from retailer and the xs fits excellent.",9,General Petite,Tops,Blouses
8048,61,Elegant skirt,Beautiful skirt! the only reason i didn't give a five star rating is due to some bunching on each side - hopefully can iron it out or i will get it tailored!,4,General,Bottoms,Skirts
306,63,"Stunning, flattering, and versatile.","This clothe first caught my eye online. due to the price i resisted. then i saw in store and tried on...i decided to hold off for a sale, but my will was getting thin. once i saw it start to sell out online, i had to take the plunge. i knew this clothe was a must have. it is super flattering and comfy! the best of both worlds. i'm small-chested so both the s and m fit, but the seam on the s fit a bit higher, which was more flattering on me, so s is what i got. it can be clotheed up or slightly down",0,General,Clothes,Clothes
9603,76,"Beautiful, flowy,",I fell in love with this shirt in the store and it has become one of my preferred items in my closet! the bright pink contrasts excellently with the white peplum bottom and the fit is wonderfully flattering!,0,General,Tops,Blouses
5856,32,My new preferred summer clothe,"I have never been able to find a maxi clothe that just fits me. i'm pretty short (5'2"") and the xs petite comes exactly to my ankles. no hemming necessary! the neckline is very flattering and the waist is a semi-empire elastic waistline that makes this clothe both elegant and comfortable. the clothe is very stretchy but doesn't look like it. it is completely one of my ""summer staples"" now - especially for traveling. if i could have this clothe in fifty different patterns i would.",0,General Petite,Clothes,Clothes
22382,28,,"I agree with the other review. the fabric and pattern are adorable and well made. the fabric is not sheer at all and magnificent quality;however, the shirt is very wide. i am a 34/26/36 and the small is way too big. the arm holes are excellent but the bottom is uncomfortably large and awkward in appearance.",11,General Petite,Tops,Blouses
9807,52,Love this piece!,I love this onesie! i get a lot of complements when i wear it. the only issue is that it's slightly too short in the mid section. it tends to give a tiny bit of a wedgie. but it's not nearly significant enough to give it a bad review or return it. overall it's comfortable. i did have to size up because of that issue but it still looks magnificent.,0,General,Bottoms,Trousers
12001,38,Beautiful clothe,"The quality and aesthetic of this clothe is wonderful. the fit and look are classic. i am 5'10'' and the clothe falls mid thigh. this is a beautiful clothe for a special event, simple but with sparkle at the neckline and an unusual print. i am very happy with this purchase.",3,General,Clothes,Clothes
2526,39,Cute and comfortable,"This clothe arrived today, and it is both flattering and comfortable. i am just a smidge under 5'4"", and i ordered a regular xs. in the front, it hit me about 3"" above the knee. it is office appropriate for a business casual environment. the red was deeper in color than i expected (it seemed a little ""brighter"" on my monitor), but this is no problem for me; it is still a magnificent color. i tried it with clogs, knee boots and ankle boots - all really cute. and, as and added bonus, it looks good with b",24,General Petite,Clothes,Clothes
13333,45,"Beautiful, substantial coat",I pair this coat with a black pencil skirt and it looks very put together. the embroidery is lovely and well done but the coat would have been nicer with a polyester lining because it clings a little when you put it on. and it's an awfully heavy coat for the summer. but overall i love it and how i look in it.  i think it runs true to size.,1,General Petite,Coats,Coats
17126,43,Narrow in the middle,"I love the look of this blouse and i like the light weight material. it would require a camisole underneath but could be worn at the office or a night out. i purchased a size 4 and it fit excellent once i was able to get it on so i wouldn't want a larger size but because it doesn't button down all the way and it's so fitted in the waist it was nearly impossible to get it on and off over my shoulders, there's no give at all. sadly i'm going to have to return it.",6,General Petite,Tops,Blouses
4991,38,Amazing trousers/leggings,"As stated in my review title, they're amazing! they're incredibly well made, have just the right amount of stretch, and are so flattering. i think the boot cut makes them look like trousers rather than leggings. they can definitively be worn to work, or at least where i work, where the clothe code is business casual. my only issue is the length, which being at 5'3 isn't surprising. they're about 3 inches too long. i'm a size 8-10 and got the large. i couldn't recommend these enough",0,General,Bottoms,Trousers
476,52,Fun clothe,Extremely flattering. an easy clothe to wear - good choice for both day and evening,1,General,Clothes,Clothes
16213,34,Love this sweater!,"This has such a beautiful shape, goes with so many things and has gotten a lot of compliments already. my preferred new piece.",5,General Petite,Tops,Sweaters
8087,31,Beautiful!,I saw this skirt online and immediately went to the store to hunt it down.  is excellent!  one of the most beautiful items of clothing i own.  was worried the waistband would be unflattering since i'm short and curvy but it's very flattering.  can clothe up or wear to the beach.  i love it!!,3,General,Bottoms,Skirts
9490,32,Sweet!,"Love this top, the contrasting lace/eyelet is pretty and interesting. it flairs in a flattering way.",0,General,Tops,Knits
3921,55,Cute clothe,"I just recently received this clothe in the mail. i went up a size to a 10, i am usually a 6 or 8. it fit excellently. the top is very fitted and the bottom flows nicely. i really like this clothe and am looking forward to wearing it to work or out.",0,General Petite,Clothes,Clothes
13085,37,Meh,"I tried this clothe at the store and it made me look 10 years older. the fit was tts but a bit odd around the waist. i am 5'4"" and 160 lbs and tried a small.",1,General,Clothes,Clothes
18488,34,Not what i expected at all,"I probably should have gone with petite. this clothe was just awful on. the waist was nowhere near where it was supposed to be. it hits me about thigh level. it's very unforgiving, clingy, and shows every bump. i found the material tolerable but if worn for long periods of time, i have a suspicion that it would begin to irritate my skin and be scratchy. it's going back.",4,General Petite,Clothes,Clothes
18083,54,Unique t,"I love this unique t-shirt. the fall colors and ranchers theme are excellent with skinny jeans and boots. a western look that's feminine. the shirt is very soft, ordered my usual size small, a little long but good for tucking in.",0,General,Tops,Knits
8332,42,Too snug across the chest.,"Very well made, wonderful fabric. fit excellently everywhere but the bust.",8,General,Clothes,Clothes
1333,25,"Cute shirt, but not for me",The blue lace with the white top underneath is very pretty. unfortunately i did not like how billowy it was below the bra line.,0,General,Tops,Blouses
14019,31,,I was worried this skirt might look too much like a bedspread. but it is so gorgeous on and the cut is so flattering. i ordered a petite small and it fits excellently. magnificent fall/winter skirt.,0,General,Bottoms,Skirts
3765,52,,"Fabric is soft and comfy, color is true to photo. the arms are a little tight now and i haven't washed it yet so i am a bit worried but still a keeper.",1,General,Tops,Knits
20719,30,Love this top,"I sized up to a medium from a small and was glad i did. the top drapes nicely and the fabric is soft. 

5'7"" 140 lb 32 b, usually a small on top.",2,General Petite,Tops,Knits
16758,44,So soft,"Love these level 99 trousers. ""newport"" style. clothe them up or down. wearing mine today with a moth top i also got at a. looking kind of 70s chic. light jeans for a hot day.",3,General,Bottoms,Jeans
16944,24,This is a trial and error clothe,This clothe needs such a specific body type but that's not to say it isn't for everyone. this clothe is lovely but it's a clothe that you need to try on in multiple sizes to figure out which will fit. i tried this in three different sizes to find the fit it was supposed to be. i had to size up and go to petite size. i do vary between 6 and 8 and this one i ended up getting an 8p. this clothe is lovely but it is a trial and error clothe so don't get discouraged if you have to size up it will look love,0,General,Clothes,Clothes
2032,37,Fun and flirty,"I love this clothe! tried it on at the store. they only had medium. while i'm usually always a medium, it fit excellently but pulled at the bust (i'm a 38). i ordered a large online the next day. i have it now and i am extremely pleased. the pattern is unique, the length falls just above the knee and has s sexy flirtiness to it. the back button is key as it gives some contour to the clothe. the side pockets are an awesome touch. you can wear this clothe any season. i'm wearing it with ankle boots and",0,General Petite,Clothes,Clothes
12701,33,Surprised,I went into the store not expecting to walk out with this clothe. i just happened to try it on in an xs and i loved it. i probably could have gone with a petite because it's long but it didn't bother me enough and i didn't want to wait for it to be ordered. it's nicely fitted through the waist and definitely looks better with a belt. the downside is that the lining is short (mid thigh) and tends to bunch up underneath which then makes it puff out slightly. this didn't bother me enough to return i,4,General Petite,Clothes,Clothes
1500,38,Small in the waist,"Gorgeous colors on lovely silk skirt. longer on me than in photo, but i'm only 5'4"". i usually wear a size 12 or 32"" waist jeans, but i could not zip up the large. by several inches. i'm not sure if i can possibly cover the waist and still wear it that way. sad because i've had my eye on this for months:(",0,General,Bottoms,Skirts
12857,62,Another winner!,I loved the mustard colored version of this skirt for summer and was thrilled to see it reissued in darker hues. same comfortable fit and cool textured fabric that doesn't wrinkle. i found the regular sizing to still be above the knee and the wide elastic waistband magnificent for either a cropped top or a belt. will wear often.,3,General,Bottoms,Skirts
8406,46,Comfortable,"Bought this at sale price. pretty in person and soft / comfortable. runs really big. size down.
i got it in my usual size l, but will have to exchange for an m.",2,General,Tops,Knits
13657,43,Lovely summer clothe,"I fell in love with this clothe when i saw it. i love the colors and pattern. i've just been on the fence whether it complements my hippy frame. i'm a size 8/10 right now. i do like it with or without the tie for different effects. one concern is that the website says hand wash and the tag on the seam says dry clean only. i usually don't buy dry clean clothes, but might make an exception for this one.",1,General,Clothes,Clothes
8715,49,Nice top,"This top is very well made. nice heavy material for those in between days. the back is slightly longer than the front and it is well finished inside. i ordered a 00 which fits magnificent in the body area, but a little tight on my arms. still a keeper!",1,General,Tops,Blouses
1156,39,Disappointed,I fell in love with this clothe the instant i saw it. but was disappointed when i received it. first was the color. i chose the green and it wasn't what i thought. it was a very unnatural shade of artificial grass. when my husband saw it in the package he thought i had ordered a cheap grass hula skirt. the color was that bad. the fit was the next problem. this clothe would have fit nicely if they had just added a side zip and made the top more fitted. the top was loose and that added to the flowy,55,General Petite,Clothes,Clothes
12411,56,Sweet shirt!,"This is a light, so fun to wear shirt. it's delicate and can be worn to clothe up jeans. i would very much recommend it. love it!",0,General,Tops,Blouses
3276,38,I love them.,I actually love these jeans. i feel they run true to size. i actually love the button detailing at the bottom. makes them unique and different from the other jeans in my closet. i can wear them clotheed up with heels or wear with sandals.,6,General,Bottoms,Jeans
2371,41,Magnificent jean for 'boyfriend' fit,"I always love the arielle jeans. every color seems to be slightly different in the fit, but they are always slim enough in the leg and thigh to be stylish without being too restricting. to echo the other reviews, the pockets are a little low on these compared to other arielle cut jeans that i already own. i have a fairly straight, athletic shaped body and went with my 'larger' size to wear them as more of a boyfriend fit. the fabric is a very soft and forgiving denim and the dark color can be dr",0,General,Bottoms,Jeans
7179,25,Runs large and sleeves are different from photo,"I really wanted to love this clothe because i like the lacing at the neck.. the clothe is high quality and comfortable but it runs very large. also... the sleeves on the model are gathered. the sleeves on the clothe i received just hang loose and big at the wrist with no gathering whatsoever. they're so wide at the bottom you can't really roll them up without them falling down the next second. it also runs quite long (longer than on the model) and i'm 5'9"". unfortunately, i guess i'll be returning",0,General Petite,Clothes,Clothes
18956,55,,"This top is so beautiful! looks even better in person. i was hesitant because of the price, but i am so happy i bit the bullet and ordered. i am a 36c and the bust is slightly snug.",0,General,Tops,Blouses
21069,38,,"What a huge dissippointment when this arrived home.....

the sleeves are very long and very boxy...
i have no idea the condition of this on store, but came with damages on sleeves also, we can tell that was something wrong and i was surprise that retailer sent me something like that, i'm a customer here for a very long time!!!!

dissipointed!!!! ;(",2,General,Tops,Sweaters
16164,19,"I liked this sweater, with reservations","I liked this sweater's design, i like tunics. the sweater is a light weight knit.the sleeves are long. i got the green, which is lighter than the picture. the slit on sides go up about 18 inches from the bottom. the sweater is comfy, but a shirt is needed under or your ""love handles ""will be showing, if you have them. i also ordered the cream color, but it was more brownish than white, so i returned it.",0,General Petite,Tops,Sweaters
6324,57,Lovely color; beautiful detailing,"I am usually a size small and had to size down to an xsmall. as mentioned in another review, it runs large in the armholes and across the bust, which is why i'm counting off one star. the armholes are also cut in quite a bit, so i will wear either a strapless or racerback bra. i am fairly small busted and the gathers falling from the yoke lay nicely; however, i can see that it might not work for someone who is more amply endowed and that it might have a maternity look. that said, the detailing i",2,General Petite,Tops,Knits
21947,44,Easy to wear,"The fabric of this clothe feels like suede, i couldn't stop touching it. here comes the ""but"": the clothe is cut straight down, no definition. the rosette lace is sewn on, like an afterthought just to make the clothe not to look plain or cheap. i tried it on with a belt and by itself, and i still feel like it's just a plain clothe that i can get at a discount store. i'm a big fan of tracey reese and own a lot of her clothees, and i feel that this is the most plain clothe she ever designed. size s regu",3,General,Clothes,Clothes
14,50,Pretty party clothe with some issues,This is a nice choice for holiday gatherings. i like that the length grazes the knee so it is conservative enough for office related gatherings. the size small fit me well - i am usually a size 2/4 with a small bust. in my opinion it runs small and those with larger busts will definitely have to size up (but then perhaps the waist will be too big). the problem with this clothe is the quality. the fabrics are terrible. the delicate netting type fabric on the top layer of skirt got stuck in the zip,1,General,Clothes,Clothes
6390,66,There's a reason the model is sitting down!,"The clothe is really frumpy standing up. something about the bottom tier of lace just turns it into a frumpy maw-maw nightgown. the lace is really pretty, though",8,General,Clothes,Clothes
4118,36,,"This clothe is adorable, but it unfortunately didn't work for me. i agree with the reviews that stated the fabric is very heavy",0,General Petite,Clothes,Clothes
12663,53,Runs small would be a bit of an understatement...,It is a shame when a product such as this is left on the website after so many comments reveal the item to be more defective in production than an opinion of size proportion. i read the reviews so had expected the item to run small so i ordered accordingly...this does not run small-this is not representative of any of the three categories one associates with women's apparel sizing. i am usually a small and the description by previous reviewers described the fit as being excellent for me-very small,1,General,Bottoms,Skirts
787,43,Sheet,"Love the shape and cut of this top but it is so sheer you could see my belly button through it. if it was a dark color i would buy it. wore my regular size small. i'm 5'5""130lbs  and 32dd.",2,Initmates,Intimate,Lounge
1663,27,"Beautiful details, but not quite right","I've been adoring this online and while in store i happened upon this blouse and tried it on. the material was sturdy and the beading oh-so lovely, but on my frame it looked terrible. (i normally wear size m/10 in retailer clothes). as another reviewer mentioned, this blouse has rather puffy sleeves which aren't evident in the photo of the model. as well, i also didn't love the collar, which doesn't quite lay flat. if i were to buy this i would have to wait for it to go on sale and then get the po",0,General Petite,Tops,Blouses
21157,43,"Cute and good quality, but fit issues","Pros: material is amazing, super soft and quality thickness (but not like uber this, just enough, it will last). also seems like it won't wrinkle much which would make it a magnificent clothe to throw in a bag for a trip. fits well in the shoulders, chest and the length is good.

cons: the ""waist"" line is really tight and really really high. i'm 5'8"", 150lbs and my usual medium is pretty tight. of course it hits me on the rib cage too, which is so weird. it's way higher than it should be.

i'll pro",0,General,Clothes,Clothes
12116,65,,"This top was originally way overpriced. so i ordered it on sale for half price. still overpriced. it arrived yesterday and frankly i am disappointed. the quality is not magnificent. it is like a jersey type material. doesn't look like the photograph at all. i like the color, but frankly, that's about it.",4,General,Tops,Knits
6190,38,Gorgeous,The picture doesn't do this justice. this top is amazing in person. i purchased my regular size 2. it is very versatile and the colors are excellent as well as cut and material. worth the money,0,General,Tops,Blouses
16123,49,It's a beauty!,"This is a gorgeous clothe. it comes with a black silky belt, but mine was too large, which is probably why it is not shown on the model photos. i think maybe it only works if you're on the larger size for the clothe. it's very easy to get on and off due to the front zipper. i was worried about bra straps showing on the low cut back, but they actually show more at the broad shoulders. i'm not sure if that's more apparent because i went up on the size to have room at the hips. there is a cute kick p",0,General,Clothes,Clothes
19673,41,Pretty wrap top,"I bought this top to match a maxi skirt and it was pretty close to excellent.  i got the blue color,  which is more of a brighter blue than a navy.  i'm 6ft and wear a 10 top, but got this in a large hoping to gain some length in the torso out of the of a large and could have gone a size down.  the top was definitely long enough and i didn't have the problems with the gaping at the hook that other reviewers had. this is probably because i went a little larger in the sizing and i have a very small",0,General Petite,Tops,Knits
1136,37,Love love love!,"I adore these little joggers. i was immediately drawn to the color (army green) and the little details. i carry all my weight on bottom, so i don't often wear many retailer bottoms (i'm usually a 16). i tried the xl on just to see how they would work and i was pleasantly surprised! they are completely excellent. they fit a little baggy, as joggers do, and go with just about everything! mine did loosen a tad, but not like the previous reviewer. i highly recommend these! can't wait to wear these throu",10,General,Bottoms,Trousers
3505,60,Gaping,This shirt is not near as nice as it may look the fabric is just ok it runs large i ordered a xs and the neck line was huge and gaping not worth the money even on sale,0,General Petite,Tops,Blouses
4406,55,Love this clothe!,"The blue version of this clothe originally caught my eye on-line, but wasn't available in the store, so i tried the green one, mainly for size since everyone said it runs a bit small. i did have to size up one or two sizes. i fell in love with the green clothe and bought it. it is so comfortable, magnificent quality fabric (not too thin or too heavy). looks magnificent on. i have received several compliments.",1,General,Clothes,Clothes
17614,43,Magnificent skirt but bad craftmanship,"Already got a lot of compliments on the first day i wore this skirt. magnificent fun shape, very flattering. however, the 2 panels were sewn using some type of hard/plastic thread which becomes very itchy when you sit down (you can literally feel it through the liner and i'm concerned that over time it might actually rip it). very poor attention to details...",0,General,Bottoms,Skirts
4587,50,,"The sales girl added this to my room, it's so darling and it came home with me.",1,General Petite,Tops,Blouses
17738,44,Really cute but runs large,I'd wish i'd gotten this in a small.. i'm a true medium and its pretty big on me. that being said i still love it and will continue to wear it. the v part of the neck lays kind of funny after washing. i might try to sew it down.,0,General,Tops,Knits
20421,39,Very pretty and comfortable,"A very beautiful, flattering, and breathable/comfortable mock neck turtleneck that's magnificent for layering. for those unfamiliar with weston, this top - like many of their others - is essentially made of trousery hose nylon. it makes for a super comfy and stretchy top, albeit a delicate one. be mindful with your hair accessories and jewelery when wearing this!
------
i wish the arms were lined - i have a large tattoo on my arm and you can see it through this, and it just looks a little odd when mixe",1,General Petite,Tops,Knits
8896,27,Beautiful but poor quality,"I ordered the skirt online and when it arrived i loved the fit and the aesthetic of the skirt. i usually wear a 0/2 bottoms and sized up based on comments- it fits magnificent could maybe even have taken a 6 to have a looser fit.

i was however very disappointed when receiving the skirt to see that the material was already highly snagged- how is that possible if coming directly from the warehouse? i'm hesitating to return because i consider it already damaged based on the current condition and if it's",0,General,Bottoms,Skirts
20152,27,Prefect little tank,"Magnificent soft simple. low scoop neck makes this tank flirty while the thicker strap keeps it modest. i completely love this top, easily clothe up and down!",0,Initmates,Intimate,Layering
3533,31,Unique item,"I didn't thoroughly read the description of this product, so when it arrived i was surprised to see the thread was sparkly. i tried it on and the neckline is completely beautiful and feminine. it looks like a masculine cut on the model, but it's actually a really beautiful neckline with flared flowing bottom to it.

my only complaint is that it looks a tad longer on the model then it is is real life. i'm 5'9"" and it shows most of my behind, unlike the length of the model where it seems more like",5,General,Tops,Knits
1983,61,,"It's a lovely and unexpected sweater. a few things to keep in mind- 

- the knit details are beautiful- the pictures don't do it justice.

- it's pretty lightweight.

- the color is a little darker than the picture shown- it's a very dark plum

- it runs bigger- this is the only retailer sweater where the sleeves of a m are a little to long. 

- the style is decidedly casual and ""slouchy"". it looks magnificent with jeans, but don't plan to clothe up an outfit with this piece.",6,General,Tops,Knits
8491,51,,Love the shirt! the green is such a vibrant color and it fits magnificent!,0,General,Tops,Knits
20240,30,No,"Just a ginormous, shapeless shirt. runs extremely large. i am normally a medium to large in shirts and the medium was huge. i can only imagine an xs would work and i am no xtra small!",5,General,Tops,Knits
5198,23,Blue lining and awkward arm holes,"The clothe i received has a blue lining under the patterned chiffon, unlike the white lining that is pictured. the back of the clothe is more open than it appears in the pictures so the blue lining and the large exposed zipper is a significant portion of the clothe design. also, the arm holes are cut short which makes the clothe feel awkward on. the quality of the clothe is very high.",8,General,Clothes,Clothes
3479,54,,"I fell in love with this top when i first saw it on the retailer website and was pleasantly surprised when it was every bit as beautiful in person as it was online (even more so). the bronze colored threads are to die for and the fit is excellent on my 5'4"" (129 lb) 34c frame. if your on the fence on this one, get it. it's worth the purchase!",0,General,Tops,Knits
13660,39,Gorgeous silk pattern,"Everything about this clothe is excellent for my body type.  i used the tie belt as a cinch to gather the fabric and made the silhouette into a loose fit & flare.  i have a large upper body and small lower half so maybe the excess fabric balances out my body but looks terrible on other shapes.  i am 36dd 140# 5'3"" and i purchased the medium petite.",0,General,Clothes,Clothes
18680,40,So pleased!,"I needed an outfit for my son's christening 10 weeks after he was born. one thing i have to keep in mind with purchasing items now is how well they work for easy breastfeeding. this jumpsuit was excellent 'clotheed up' with a cropped tuxedo coat, cute shoes and jewelry. i felt so chic and not only did it fit my new post-baby shape, but was awesome for nursing him when needed. i felt comfortable all day and look forward to 'clotheing it down' for less formal occasions. the material is so soft and i",1,General Petite,Bottoms,Trousers
16326,41,Fabulous clothe!,"I love this clothe! i was apprehensive about it at first, because of the light material and boxy style. turns out the material is very flattering, and it hangs very well. the style isn't as boxy as it seems. it still flatters the figure without showing all your imexcellentions and it doesn't fit like a tent. i am 5'4"" and i ordered the petite. it's short enough to show off you legs, but not too short. for being less fitting, i like the balance of the short length, and it looks magnificent with heeled boo",0,General Petite,Clothes,Clothes
9733,37,Love the fit and comfort,Bought these trousers for a long trip through south east asia. tried them on at home and instantly fell in love with the relaxed yet styled look. will be incredibly versatile on my trip which i need as i am bringing only ~15 pounds of luggage including the bag. they seem breathable and are light weight. super flattering as they are slightly slimming and don't bunch up at the waste. i got the greenish color.,0,General,Bottoms,Trousers
11863,39,Amazing,"I am a jumpsuit convert. i tried it on ""just in case,"" but was amazed at how easy and effortlessly adorable it is. i purchased the black, petite 4, and love that it is super versatile in terms of seasonality and styling options. i have an hourglass figure and the draping and fit of the piece work very well.",19,General,Bottoms,Trousers
8883,26,Easy & casual,"I purchased this top at my local store this past weekend, and i have to say i already know it will become an easy, go-to top. it does run large, so consider that when choosing what size to order. i generally wear a medium, but purchased a small in this top.",0,General,Tops,Knits
11887,27,Beautiful but boxy,"I thought this top was completely beautiful online, and it doesn't disappoint in person. the fabric is divine, and i just love the paisley design. after putting it on though, it did look just a tad boxy, but not enough to return it. i would definitely recommend the top, and maybe a cute belt to accompany!",0,General,Tops,Knits
20416,58,,Gorgeous colors and magnificent shape for a mini clothe. stunning on. the only con is how low the back goes. a bra alone underneath is not possible. will need to wear with a finer shirt underneath.,1,General Petite,Clothes,Clothes
3927,64,Beautiful but strange back design,"This top is very pretty and looks expensive and as pictured
nice pattern and could be clotheed up or down
the gathered neck is beautiful and has a bit if a stretch 
however, the back of the top has strange bat wing-like design element that seem unnecessary and distract from the elegance of the rest if the top
sadly, i think i may send it back.",5,General,Tops,Blouses
3478,32,,Very cute and magnificent fit. i removed the belt (it's removable) for a different look.,0,General Petite,Coats,Coats
1034,32,Comfy & cute,Love the feminine styling of a classic tunic tee! i'll wear it with black leggings this fall. super cute to wear casually or clothe up a bit with some jewelry and/or a scarf.,1,General,Tops,Knits
22080,60,Spring is in the air,"What a beautiful harbinger of spring! this blouse is so lovely and uplifting. for me, tts. i bought the size 4 (34-b) and it fits excellently. this is a fitted blouse especially in the waistline so, i understand why some say size up. the print is pretty with muted shades of pinks and burgundies. the detailing of beige lace and the tiny buttons on the waist adds a very feminine touch along with the added interest on the back of the blouse. the fabric is soft but not overly sheer.",2,General,Tops,Blouses
9016,56,,"I love the paisley print, very soft and comfy, flutter sleeve look is cute,excellent weekend wear.",0,General,Tops,Knits
2723,23,Not for me,"I ordered this with another sweater to compare the two, hoping that one would be what i was looking for. the stitching on this sweater is beautiful so i honestly expected to keep this one. i was looking for a cardigan that was on the longer side as i wear leggings often. this cardigan was not as long as it seems in the picture (hit at my hips, 5'10"" tall). the material seems stiff and a bit rough. the sizing is a bit boxy because it is wide/big cardigan but also short. the stitching was just as",2,General,Tops,Sweaters
20705,35,Excellent fall sweater,"I adore this sweater!  is it a bit itchy? yes.  do i care?  certainly not enough to send it back. magnificent length, hangs nicely. unique without being gaudy. magnificent purchase.",0,General,Tops,Sweaters
1090,40,Casual top,"A little shorter than expected. very billowy, so watch out for wind!
it fits well on the arms and shoulders. not too see through",0,General Petite,Tops,Blouses
9944,36,Comfortable and flattering,I love these jeans! i really like the way they fit and haven't had problems with them stretching out like other reviewers have.,0,General,Bottoms,Jeans
4659,41,J brand cropped rail jeans,"I love j brand, however the fit of these jeans was all wrong for me. they were excellent from the knee up, however they stuck out too much at the bottom. a slight taper from the knee down would have made them excellent. i had to return them.",2,General,Bottoms,Jeans
4355,39,Like butter!,"Love this clothe! i bought the blue motif. which barely has any blue at all. it is the softest cotton clothe i own. i wore it with my red hunter boots today and it made for the best rainy day ensemble. love, love! and i got it on sale which just sweetens the deal :)",0,General,Clothes,Clothes
